Source ID,Source Name,Author,Title,Description,URL,URL To Image,Published At,Content
polygon,Polygon,Austen Goslin,"Loki season 2’s ending is pretty confusing, but here’s our best explanation","Loki season 2, and maybe the whole series, is now over, but just because we’ve seen the last episode doesn’t mean we totally understand what’s going on",https://www.polygon.com/23955626/loki-season-2-ending-explained-yggdrasil-world-tree-kang-he-who-remains,https://cdn.vox-cdn.com/thumbor/ZqGAcPAf7CRrW5jx2z3WmtecrUo=/0x0:8256x4323/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/25074110/ARC_206_21297_R.jpg,2023-11-10T18:21:01Z,"Lokis second season has come to an end, saving the multiverse from itself and its own ever-expanding threads. But you could be forgiven for getting a little lost. After all, Loki jumps back and forth… [+2965 chars]"
,IndieWire,Kate Erbland,"‘The Marvels’ Review: Even in Its Best Moments, This Scattered Superhero Sequel Demands a Total MCU Reset","Nia DaCosta's ""Captain Marvel"" sequel has moments of real originality and charm — which only makes the rest of it feel like such a baffling waste.",https://www.indiewire.com/criticism/movies/the-marvels-movie-review-1234923772/,https://www.indiewire.com/wp-content/uploads/2023/11/GRO-09769_R.jpg,2023-11-08T17:00:00Z,"After sinking at least 100 hours of my life over the last 15 years into watching all the Marvel Cinematic Universe films and some of the shows (to say nothing of any subsequent rewatches), there is s… [+7540 chars]"
,GQ Magazine,Vince Mancini,Four Napoleon Experts on What to Watch and Read After (or Before) ‘Napoleon’,"As director Ridley Scott prepares to drop his take on one of history’s most-discussed characters, we've assembled an elite panel of Bona-partisans to suggest some points of comparison.",https://www.gq.com/story/four-napoleon-experts-on-what-to-watch-and-read-after-or-before-napoleon,"https://media.gq.com/photos/654eaa7abf288b537261c725/16:9/w_1280,c_limit/NAPO_Feature_AM_10103_r_2000x1126_thumbnail.jpg",2023-11-12T14:00:00Z,"David Bell, professor of history at Princeton and author of Napoleon: A Concise Biography
I can't resist the opportunity here to mention my own book Napoleon: A Concise Biography. Among the longer b… [+2578 chars]"
,The A.V. Club,Sam Barsanti,Final trailer for The Marvels really wants you to think The Avengers are going to show up,"Last week, a story came out about some drama going on behind the scenes at Marvel Studios, and one aspect of it was that some people inside have raised the idea of bringing back characters like Scarlett Johansson’s Black Widow and Robert Downey Jr.’s Tony Sta…",https://www.avclub.com/final-the-marvels-trailer-avengers-iron-man-thanos-1850997674,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/d9f402b971cbd7147a8965dc98168a02.jpg",2023-11-07T03:41:00Z,"Last week, a story came out about some drama going on behind the scenes at Marvel Studios, and one aspect of it was that some people inside have raised the idea of bringing back characters like Scarl… [+1724 chars]"
,First Showing,Alex Billington,Final Action-Packed Trailer for 'The Marvels' Sci-Fi Superhero Movie,"""She tore a hold in space... there's a different reality bleeding into ours."" Marvel has another official trailer for the The Marvels sequel, opening in theaters worldwide this weekend. This is a ""let's trying everything"" kitchen sink trailer that opens with …",https://www.firstshowing.net/2023/final-action-packed-trailer-for-the-marvels-sci-fi-superhero-movie/,https://media2.firstshowing.net/firstshowing/img16/TheMarvelsfinaleyespostermainTW1.jpg,2023-11-07T14:01:40Z,"by Alex BillingtonNovember 7, 2023Source:YouTube
""She tore a hold in space… there's a different reality bleeding into ours."" Marvel has another official trailer for the The Marvels sequel, opening i… [+2500 chars]"
ign,IGN,Erik Adams,The Marvels Review,"Brie Larson, Teyonah Parris, and Iman Vellani go higher, further, faster, baby.",https://www.ign.com/articles/the-marvels-review-brie-larson-samuel-l-jackson-mcu,https://assets-prd.ignimgs.com/2023/11/08/themarvels-review-blogroll-1-1699461729130.jpg?width=1280,2023-11-08T17:00:00Z,"Comic books are art in hundreds of ways, but perhaps the most undervalued of those ways particularly in superhero comics is their ability to make you belly laugh while wildly tragic events are unfold… [+5518 chars]"
,Rolling Stone,Brian Hiattt,‘The Marvels’ Star Teyonah Parris Cried When She Learned She Was an MCU Superhero,"“I get to be a part of the imagery I wanted to see more of as a young girl,” says Parris, who first appeared as Monica Rambeau in ‘WandaVision.’",https://www.rollingstone.com/tv-movies/tv-movie-features/the-marvels-teyonah-parris-interview-monica-rambeau-mcu-wandavision-1234876027/,https://www.rollingstone.com/wp-content/uploads/2023/11/teyonah-parris-the-marvels.jpg?w=1600&h=900&crop=1,2023-11-12T14:50:17Z,"The rocky current state of the Marvel Cinematic Universe is partly due to its over-extension into too many streaming shows of varyingquality — but at the same time, the best of those series have intr… [+6855 chars]"
,ComingSoon.net,Vansh Mehra,When Is Taylor Swift: The Eras Tour Movie Leaving Theaters & Cinemas?,"Hitting the theaters on October 13, 2023, the Taylor Swift: The Eras Tour movie has performed extremely well at the domestic and worldwide box office. But, soaring past its fourth weekend, many fans across the world are wondering when the Eras tour will leave…",https://www.comingsoon.net/guides/news/1393215-taylor-swift-the-eras-tour-movie-when-leaving-theaters-cinemas,"https://www.comingsoon.net/wp-content/uploads/sites/3/2023/11/taylor-swift-eras-tour-movie-leaving-theaters.jpg?resize=1200,630",2023-11-07T16:41:55Z,"Hitting the theaters on October 13, 2023, theTaylor Swift: The Eras Tour movie has performed extremely well at the domestic and worldwide box office. But, soaring past its fourth weekend, many fans a… [+1889 chars]"
,Screen Rant,Rachel Labonte,The Hunger Games Prequel Is A Fantastic Franchise Addition,"With top-notch performances and production design, The Ballad of Songbirds and Snakes is a worthy addition to the Hunger Games franchise.",https://screenrant.com/the-hunger-games-the-ballad-of-songbirds-snakes-review/,https://static1.srcdn.com/wordpress/wp-content/uploads/2023/11/tom-blyth-and-rachel-zegler-in-the-hunger-games-the-ballad-of-songbirds-and-snakes.jpg,2023-11-09T19:00:19Z,"Summary
<ul><li> The Hunger Games: The Ballad of Songbirds and Snakes is a worthy addition to The Hunger Games series, impressively bringing the prequel story of President Snow to life. </li><li> Th… [+6243 chars]"
,IndieWire,Alison Foreman,Fact Checking Flerken Mating Patterns in ‘The Marvels’: Are Kittens Even Cute Anymore?,"Goose may be the crowning jewel in the “Captain Marvel” legacy, but the decision to make her inexplicably multiply for the sequel flies in the face of pop culture clichés — and feels painfully 2019.",https://www.indiewire.com/features/commentary/the-marvels-baby-flerkens-cute-sidekick-criticism-1234925519/,https://www.indiewire.com/wp-content/uploads/2023/11/Flerkens.png,2023-11-12T15:00:00Z,"[Editor’s note: The following contains spoilers for “The Marvels.”]
“The Goose is loose!” That’s something I’d like to think was said by one or more of Nick Fury’s crew members upon discovering that… [+4379 chars]"
,The A.V. Club,Sam Barsanti,Napoleon conquers Wish but gets exiled by the Hunger Games prequel,"November 2023: Napoleon is master of the domestic box office. Only The Hunger Games: The Ballad Of Songbirds & Snakes stands before it. Oceans are now battlefields. Or, you know, close enough. Ridley Scott’s Napoleon has successfully defeated every other movi…",https://www.avclub.com/ballad-songbirds-snakes-napoleon-wish-box-office-1851048185,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/75264cac33c0d6c4defeea9ff7e16586.jpg",2023-11-26T22:02:00Z,"November 2023: Napoleonis master of the domestic box office. Only The Hunger Games: The Ballad Of Songbirds &amp; Snakesstands before it. Oceans are now battlefields. Or, you know, close enough. Ridl… [+1613 chars]"
,Gizmodo.com,James Whitbrook,"Damn, What Does Disney Have Against Nia DaCosta?","The Marvels is likely going to end up one of Marvel Studios’ worst-performing films in a considerable period of time—and at a time when people are largely questioning the direction of a franchise that has dominated cinema for 15 years, that’s not an ideal bit…",https://gizmodo.com/the-marvels-bob-iger-nia-dacosta-mcu-disney-marvel-1851061428,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/5f3731673c0dffcd1a16c78c8ffc961c.png",2023-11-30T16:30:00Z,The Marvelsis likely going to end up one of Marvel Studios worst-performing films in a considerable period of timeand at a time when people are largely questioning the direction of a franchise that h… [+4449 chars]
polygon,Polygon,Petrana Radulovic,Hunger Games’ director says Tom Blyth ‘caught me off guard’ as Coriolanus Snow,The Ballad of Songbirds & Snakes stars Rachel Zegler and Tom Blyth. Director Francis Lawrence tells us more about how he landed on the two for the roles.,https://www.polygon.com/23971450/hunger-games-the-ballad-of-songbirds-and-snakes-casting-rachel-zegler-tom-blyth,https://cdn.vox-cdn.com/thumbor/79P7uAZd-ZC2MwwNvNHjBo5e8KU=/0x0:6000x3141/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/24866240/boss_unit_220920_01273_r.jpg,2023-11-26T19:02:00Z,"Jennifer Lawrence and Josh Hutchersons performances as Katniss Everdeen and Peeta Mellark defined the original Hunger Games movies. But the prequel movie, set 64 years before Katniss and Peetas story… [+3335 chars]"
business-insider,Business Insider,Elias Chavez,Napoleon's long and costly invasion of Russia was one of the deadliest military operations in history,"In what would be the beginning of the end of his empire, Napoleon Bonaparte invaded Russia with the largest army Europe had ever seen.",https://www.businessinsider.com/napoleon-invasion-russia-moscow-1812-2023-11,https://i.insider.com/655bdd3622cf74a5739a82f0?width=1200&format=jpeg,2023-11-26T13:09:01Z,"An etching of Napoleon Bonaparte and his army retreating from Russia after a failed invasion.Hulton Archive/Getty Images
<ul><li>When Russia began illegally trading with England, Napoleon prepared t… [+10381 chars]"
,/FILM,staff@slashfilm.com (Valerie Ettenhofer),Ridley Scott's Napoleon Rides To A $33 Million Debut At The Thanksgiving Box Office,"Napoleon is battling Disney&amp;#39;s Wish for second place at the Thanksgiving box office, as Apple Original Films makes another bid for awards season prestige.",https://www.slashfilm.com/1455013/ridley-scott-napoleon-thanksgiving-box-office/,https://www.slashfilm.com/img/gallery/ridley-scotts-napoleon-rides-to-a-33-million-debut-at-the-thanksgiving-box-office/l-intro-1700939359.jpg,2023-11-25T19:17:21Z,"The film's initial haul is nothing to sneeze at, but it's also still far from recouping its costs: Variety puts the movie's production budget alone at $200 million, making it seem likely that this fi… [+1390 chars]"
,ComingSoon.net,Jeff Ames,Box Office Results: Hunger Games Snakes by Napoleon and Wish,"Snow lands on top! The Hunger Games: The Ballad of Songbirds & Snakes topped the Thanksgiving box office in its second weekend, hauling in $28.8 million (3-day, -35%) and $41.1M (5-day) to bring its domestic total to $98.3M per Deadline. The prequel remained …",https://www.comingsoon.net/movies/news/1415420-box-office-results-hunger-games-snakes-by-napoleon-and-wish,"https://www.comingsoon.net/wp-content/uploads/sites/3/2023/11/Napoloen.png?resize=1200,630",2023-11-26T21:05:11Z,"Snow lands on top! The Hunger Games: The Ballad of Songbirds &amp; Snakes topped the Thanksgiving box office in its second weekend, hauling in $28.8 million (3-day, -35%) and $41.1M (5-day) to bring … [+2727 chars]"
,IndieWire,Tom Brueggemann,"In the ‘Hunger Games’ of Box Office, ‘Napoleon’ and ‘Wish’ Fall Short of #1 on a Holiday Weekend","Ridley Scott's epic surprisingly topped Disney Animation's latest for #2. Netflix may not be willing to acknowledge it, but ""Maestro"" may represent its best platform opening in years.",https://www.indiewire.com/news/box-office/box-office-hunger-games-napoleon-wish-1234929402/,https://www.indiewire.com/wp-content/uploads/2023/11/M230928_SP006.jpg,2023-11-26T18:57:35Z,"Thanksgiving weekend is normally one of the top-grossing dates. This year, not so much. The debut of two $200 million productions and a second weekend of adequate performance from the “Hunger Games” … [+6813 chars]"
business-insider,Business Insider,Kai Xiang Teo,Bob Iger says Disney made too many sequels but he won't apologize for making them,"Referring to ""The Marvels,"" Disney CEO Bob Iger said the movie's poor performance was down to a lack of supervision from executives.",https://www.businessinsider.com/bob-iger-disney-sequels-too-many-wont-apologize-dealbook-summit-2023-11,https://i.insider.com/6567f44858e7c0c29a2823e6?width=1200&format=jpeg,2023-11-30T04:02:17Z,"Disney CEO Bob Iger (left) and Brie Larson, leading actress of Disney's recent film release, ""The Marvels.""Slaven Vlasic/Getty Images and Disney
<ul><li>Quantity has diluted quality at Disney, CEO B… [+2261 chars]"
,Gizmodo.com,James Whitbrook,Loki's Michael Waldron Will Now Also Write Avengers: Kang Dynasty Too,"As Marvel looks to refocus the creative teams behind its far-flung Avengers duology in the wake of director Destin Daniel Cretton’s departure, the studio has reportedly decided that why not make the man already writing an Avengers movie, write another Avenger…",https://gizmodo.com/avengers-kang-michael-waldron-secret-wars-marvel-mcu-1851051284,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/1ee06e6a4f6be359893dfa954cf2e855.png",2023-11-27T21:35:00Z,"As Marvel looks to refocus the creative teams behind its far-flung Avengers duology in the wake of director Destin Daniel Crettons departure, the studio has reportedly decided that why not make the m… [+1411 chars]"
,The A.V. Club,The A.V. Club Bot,"The week in film: Ridley Scott's movies ranked, Best Actress contenders revealed","It’s been nearly five decades since Ridley Scott’s first feature film, The Duellists, hit theaters, and now, even well into his 80s, the legendary filmmaker shows no signs of slowing. Napoleon, his latest feature, is as grand and intense as anything else in h…",https://www.avclub.com/the-week-in-film-ridley-scotts-movies-ranked-best-act-1851046379,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/762186a0d72a4f1d91301dfe1da88ee0.jpg",2023-11-26T16:40:00Z,"Its been nearly five decades since Ridley Scotts first feature film, The Duellists, hit theaters, and now, even well into his 80s, the legendary filmmaker shows no signs of slowing. Napoleon, his lat… [+5764 chars]"
,The A.V. Club,William Hughes,Let us all be thankful for Songbirds And Snakes at the Thanksgiving box office,"As far as holiday “weekends” go, American Thanksgiving has always been a bit of a weird one, box-office-wise. On the one hand, you have lots of people with a decent amount of free time suddenly sitting in their laps; on the other, a ton of cultural messaging …",https://www.avclub.com/let-us-all-be-thankful-for-songbirds-and-snakes-at-the-1851047413,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/e85ddd645fad99092c83d1f2b9f9ab61.jpg",2023-11-25T20:37:00Z,"As far as holiday weekends go, American Thanksgiving has always been a bit of a weird one, box-office-wise. On the one hand, you have lots of people with a decent amount of free time suddenly sitting… [+1590 chars]"
,The New Yorker,Adam Gopnik,The French Are Not Happy About “Napoleon”,"Adam Gopnik writes about how Ridley Scott’s 2023 film, “Napoleon,” has provoked a surreal cultural dislocation and unintended comedy among French audiences.",https://www.newyorker.com/culture/cultural-comment/the-french-are-not-happy-about-napoleon,"https://media.newyorker.com/photos/65676b64d25efd60fad1a8e3/16:9/w_1280,c_limit/Gopnik-Napoleon.jpg",2023-11-30T00:43:43Z,"Joaquin Phoenix in Ridley Scotts Napoleon.Photograph courtesy Apple TV+
Americans are so used to seeing history played by Americans that the oddity of it hardly registers anymore. Charlton Heston wa… [+4176 chars]"
,/FILM,staff@slashfilm.com (Hannah Shaw-Williams),Ridley Scott's Napoleon Conquered The World Over Thanksgiving (At The Box Office),"Napoleon grossed $78.8 million worldwide over the Thanksgiving holiday, ranking in first place thanks to a strong overseas performance.",https://www.slashfilm.com/1455897/napoleon-ridley-scott-worldwide-box-office-thanksgiving/,https://www.slashfilm.com/img/gallery/ridley-scotts-napoleon-conquered-the-world-over-thanksgiving-at-the-box-office/l-intro-1701107195.jpg,2023-11-27T20:00:41Z,"Ridley Scott's latest historical tale is already off to a much better start than ""The Last Duel."" In fact, ""Napoleon"" conquered the worldwide box office over Thanksgiving, and while it came in second… [+1106 chars]"
,ComingSoon.net,Neil Bolt,Five Nights at Freddy’s Becomes Blumhouse’s Biggest Movie Ever,"As its theatrical run begins to wind down, the Five Nights at Freddy’s movie has gone and set another record by becoming Blumhouse’s biggest performer of all time at the box office. Five Nights at Freddy’s Has Another Celebratory Pizza Party The video game ad…",https://www.comingsoon.net/movies/news/1415878-fnaf-blumhouse-big-money,"https://www.comingsoon.net/wp-content/uploads/sites/3/2023/11/fnaf-milestone.jpg?resize=1200,630",2023-11-27T17:22:51Z,"As its theatrical run begins to wind down, the Five Nights at Freddys movie has gone and set another record by becoming Blumhouses biggest performer of all time at the box office.
The video game ada… [+1338 chars]"
,/FILM,staff@slashfilm.com (Ryan Scott),Disney's Wish Was A Big Disappointment At The Box Office - But Don't Count It Out Yet,"Disney&amp;#39;s Wish looks like a box office flop at a glance, but there&amp;#39;s precedent suggesting it could become a winner in the weeks ahead.",https://www.slashfilm.com/1455842/disneys-wish-box-office-disappointment-dont-count-it-out-yet/,https://www.slashfilm.com/img/gallery/disneys-wish-was-a-big-disappointment-at-the-box-office-but-dont-count-it-out-yet/l-intro-1701106675.jpg,2023-11-27T18:00:29Z,"Walt Disney Animation Studios released its latest original film during the Thanksgiving holiday in the form of ""Wish."" In the lead-up to the release, it was presumed that Disney's latest was going to… [+1606 chars]"
,Biztoc.com,variety.com,"‘Napoleon’ Rules U.K., Ireland Box Office","Sony’s magnum opus “Napoleon,” directed by Ridley Scott, debuted atop the U.K. and Ireland box office with a regal £5.2 million ($6.6 million), according to numbers from Comscore. In its second weekend, Lionsgate’s “The Hunger Games: The Ballad Of Songbirds A…",https://biztoc.com/x/6455de2cead91236,https://c.biztoc.com/p/6455de2cead91236/s.webp,2023-11-28T12:54:08Z,"Sonys magnum opus Napoleon, directed by Ridley Scott, debuted atop the U.K. and Ireland box office with a regal £5.2 million ($6.6 million), according to numbers from Comscore.In its second weekend, … [+279 chars]"
,TMZ,TMZ Staff,"Disney's Latest Movie, 'Wish,' Flops Over Thanksgiving Weekend","Another miss from Disney at the box office -- the studio's latest original animated movie bombed with moviegoers over the holiday break ... marking just the latest flop for 'em. Of course, we're talking about 'Wish' ... with Ariana DeBose as the…",https://www.tmz.com/2023/11/26/disney-new-animated-movie-wish-flop-bomb-thanksgiving-box-office/,https://imagez.tmz.com/image/34/16by9/2023/11/26/345bce439c5b47438cf2d2590b0b0e9a_xl.png,2023-11-26T18:46:36Z,"Another miss from Disney at the box office -- the studio's latest original animated movie bombed with moviegoers over the holiday break ... marking just the latest flop for 'em.
Of course, we're tal… [+1514 chars]"
,Historytoday.com,,Napoleon: Two Centuries of Life After Death,Revolutionary soldier or tyrannical emperor? The question is as pertinent now as when Napoleon Bonaparte died in exile on remote Saint Helena in 1821.,https://www.historytoday.com/archive/feature/napoleon-two-centuries-life-after-death,https://www.historytoday.com/sites/default/files/inline-images/Napoleon-1.jpg,2023-11-25T05:14:51Z,"Napoleon on his Deathbed on St Helena, by Denzil O. Ibbetson, 1821.
The French press announced the following on 7 July 1821:
We received the English papers of the 4th of this month by special dispa… [+17453 chars]"
ign,IGN,Adam Bankhurst,The Hunger Games Prequel Withstands Wish and Napoleon to Win 2023's Thanksgiving Weekend Box Office,The Hunger Games: The Ballad of Songbirds and Snakes held off both Disney's Wish and Napoleon to win its second domestic weekend box office over the Thanksgiving holiday.,https://www.ign.com/articles/the-hunger-games-prequel-withstands-wish-and-napoleon-to-win-2023s-thanksgiving-weekend-box-office,https://assets-prd.ignimgs.com/2023/11/26/mixcollage-26-nov-2023-04-46-pm-562-1701036000646.jpg?width=1280,2023-11-26T22:08:36Z,"The Hunger Games: The Ballad of Songbirds and Snakes held off both Disney's Wish and Napoleon to win its second domestic weekend box office over the Thanksgiving holiday.
As reported by Comscore, Th… [+2942 chars]"
,/FILM,staff@slashfilm.com (Danielle Ryan),The One Thing Jennifer Lawrence Refused To Do For The Hunger Games,"Jennifer Lawrence refused to lose weight for The Hunger Games, knowing her character, Katniss Everdeen, would be a role model for many young people.",https://www.slashfilm.com/1452661/the-hunger-games-jennifer-lawrence-refused-weight-loss/,https://www.slashfilm.com/img/gallery/the-one-thing-jennifer-lawrence-refused-to-do-for-the-hunger-games/l-intro-1700597274.jpg,2023-11-27T06:00:56Z,"When Lawrence was set to play Katniss Everdeen, the hero at the center of ""The Hunger Games,"" she was asked to lose weight and she refused, telling SciFiNow:
""In the first movie, when it was obvious… [+1045 chars]"
,/FILM,staff@slashfilm.com (Jacob Hall),The Long Walk Is Stephen King's Hunger Games – And Far More Brutal,"The Hunger Games director Francis Lawrence is the latest filmmaker to circle Stephen King&amp;#39;s The Long Walk, but could it actually happen?",https://www.slashfilm.com/1457069/the-long-walk-stephen-king-hunger-games-more-brutal/,https://www.slashfilm.com/img/gallery/the-long-walk-is-a-stephen-king-masterpiece-but-a-movie-feels-impossible/l-intro-1701195648.jpg,2023-11-28T20:37:26Z,"Bleak stuff! But like the best King stories, there's a humanity to ""The Long Walk,"" and so much specificity to its characterization, that you feel compelled to see it through to grueling end. It's ea… [+1923 chars]"
,/FILM,staff@slashfilm.com (Chris Evangelista),Stephen King's The Long Walk Becoming A Movie From Hunger Games Director Francis Lawrence,"A film adaptation of Stephen King&amp;#39;s The Long Walk has been kicking around for a few years, and now Hunger Games director Francis Lawrence is attached to helm.",https://www.slashfilm.com/1456871/the-long-walk-movie-francis-lawrence-stephen-king/,https://www.slashfilm.com/img/gallery/stephen-kings-the-long-walk-becoming-a-movie-from-hunger-games-director-francis-lawrence/l-intro-1701188734.jpg,2023-11-28T16:34:26Z,"While speaking with Business Insider, Francis Lawrence, director of ""The Hunger Games: The Ballad of Songbirds and Snakes,"" revealed that he's now set to helm a film adaptation of Stephen King's ""The… [+1963 chars]"
,Biztoc.com,thewrap.com,‘Hunger Games’ Leads Slow Thanksgiving Box Office With $40 Million 5-Day Total,"The Thanksgiving box office will see improvements from last year’s poor returns, but are still far from pre-pandemic levels as Disney’s “Wish” and Sony/Apple’s “Napoleon” are estimated to open to less than $35 million over five days, allowing Lionsgate’s “The…",https://biztoc.com/x/fca95cbb217184fe,https://c.biztoc.com/p/fca95cbb217184fe/s.webp,2023-11-25T16:56:08Z,"The Thanksgiving box office will see improvements from last years poor returns, but are still far from pre-pandemic levels as Disneys Wish and Sony/Apples Napoleon are estimated to open to less than … [+284 chars]"
,/FILM,staff@slashfilm.com (Hannah Shaw-Williams),The Hunger Games Emerges As The Surprise Victor Of 2023's Thanksgiving Box Office,"The odds weren&amp;#39;t in The Hunger Games: The Ballad of Songbirds and Snakes&amp;#39; favor, but the prequel has held on to the box office top spot over Thanksgiving.",https://www.slashfilm.com/1454981/hunger-games-ballad-songbirds-snakes-thanksgiving-box-office/,https://www.slashfilm.com/img/gallery/the-hunger-games-emerges-as-the-surprise-victor-of-thanksgiving-weekend-box-office/l-intro-1700932860.jpg,2023-11-25T18:22:15Z,"The most exciting thing about the Hunger Games, citizens of the Capitol would probably argue, is that anyone can win. The first ""Hunger Games"" movie saw the strongest, fastest tributes, who had volun… [+1499 chars]"
,Rolling Stone,Sage Anderson,Where to Stream All the ‘Hunger Games’ Films Before You Watch ‘Ballad of Songbirds and Snakes’,The full dystopian franchise is available to watch online — here's how to catch up on all the films before you see the prequel in theaters,https://www.rollingstone.com/product-recommendations/lifestyle/where-to-watch-every-hunger-games-film-online-streaming-1234902500/,https://www.rollingstone.com/wp-content/uploads/2018/06/rs-179609-MCDHUGA_EC091_H.jpg?w=1600&h=900&crop=1,2023-11-30T20:30:09Z,"If you purchase an independently reviewed product or service through a link on our website, Rolling Stone may receive an affiliate commission.
Quick Answer: Watch The Hunger Games online with Peacoc… [+4239 chars]"
,/FILM,staff@slashfilm.com (Devin Meenan),The Ballad Of Songbirds & Snakes Unlocks The Secret Meaning Of 'The Hanging Tree',"Music continues to be important to the Hunger Games films with The Ballad of Songbirds and Snakes, which reveals the events that inspired &amp;#39;The Hanging Tree.&amp;#39;",https://www.slashfilm.com/1453307/the-ballad-of-songbirds-snakes-secret-meaning-hanging-tree/,https://www.slashfilm.com/img/gallery/the-ballad-of-songbirds-snakes-unlocks-the-secret-meaning-of-the-hanging-tree/l-intro-1700665001.jpg,2023-11-25T18:00:57Z,"Like I said before, music is an important piece of the ""Hunger Games"" puzzle. My favorite song on the series' soundtrack is a non-diegetic one; ""Abraham's Daughter"" by Arcade Fire, the closing credit… [+1552 chars]"
,Deadline,anthonypauldalessandro,‘The Hunger Games: Ballad Of Songbirds & Snakes’ Sings Past $100M At Domestic Box Office,Benchmarks we should celebrate as the marketplace looks to rebound after dual strikes that sidelined the box office: Lionsgate’s The Hunger Games: The Ballad of Songbirds & Snakes has crossed the $100M mark at the domestic box office yesterday in its 11th day…,https://deadline.com/2023/11/hunger-games-ballad-of-songbirds-and-snakes-box-office-100m-1235642112/,https://deadline.com/wp-content/uploads/2023/11/MCDHUGA_LG023.jpg?w=1024,2023-11-29T03:43:04Z,Benchmarks we should celebrate as the marketplace looks to rebound after dual strikes that sidelined the box office: Lionsgate‘s The Hunger Games: The Ballad of Songbirds &amp; Snakes has crossed the… [+2044 chars]
,Bleeding Cool News,Jeremy Konrad,Hunger Games Wins Thanksgiving Weekend Box Office,"Hunger Games: The Ballad of Songbirds & Snakes held off some stiff competition this holiday box office weekend to stay number one. The prequel added $42 million over the five-day holiday period, Pushing it close to the $100 million mark in its first two weeke…",https://bleedingcool.com/movies/weekend-box-office-hunger-games-wish-disney-napoleon/,https://bleedingcool.com/wp-content/uploads/2023/11/BOSS_UNIT_220809_00560_R_rgb-2000x1125.jpg,2023-11-26T22:47:08Z,"Posted in: Box Office, Movies | Tagged: Hunger Games: The Ballad of Songbirds and Snakes, napoleon, Weekend Box Office, wish
Hunger Games won its second straight Weekend Box Office, holding off the … [+3178 chars]"
,Kotaku,Levi Winslow,Spider-Man 2 Reportedly Cut A Ton Of Venom Content,"About one month on from Marvel’s Spider-Man 2's launch, we’re learning some new details about Insomniac Games’ open-world robber-stopper RPG. According to a report by YouTuber Evan Filarca, the game had a ton of content cut before releasing on October 20, par…",https://kotaku.com/spider-man-2-miles-morales-venom-symbiote-cut-content-1851048904,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/7797015c8c0c7a626f05c02f05b14006.jpg",2023-11-27T16:15:00Z,"About one month on fromMarvels Spider-Man 2's launch, were learning some new details about Insomniac Games open-world robber-stopper RPG. According to a report by YouTuber Evan Filarca, the game had … [+2415 chars]"
,IndieWire,Tom Brueggemann,Only One 2023 Movie with a Budget Over $200 Million Has Made a Profit (So Far) This Year,"And there's no assurance that others will follow suit. As ""Wish"" and ""Napoleon"" join the $200 Million Club, we examine the increasingly slippery slope of making money on very big-budget movies.",https://www.indiewire.com/news/box-office/2023-movies-200-million-budget-1234928420/,https://www.indiewire.com/wp-content/uploads/2023/05/guardians-of-the-galaxy-vol-3_Mnuri2-1024x683-1.jpg,2023-11-27T19:00:00Z,"With animated tale “Wish” (Disney) and Amazon’s historical epic “Napoleon” (Sony) both opening last week on November 22, we now have 13 releases in 2023 that cost $200 million or more; when “Aquaman … [+6602 chars]"
,Forbes,"Conor Murray, Forbes Staff, 
 Conor Murray, Forbes Staff
 https://www.forbes.com/sites/conormurray/",‘Wish’ Had One Of Disney’s Worst Openings Ever For An Animated Movie—Here’s Why,“Wish” follows Disney’s “Indiana Jones and the Dial of Destiny” and “The Marvels” as another critical and financial disappointment this year.,https://www.forbes.com/sites/conormurray/2023/11/27/wish-is-one-of-disneys-worst-openings-ever-for-an-animated-movie-heres-why/,"https://imageio.forbes.com/specials-images/imageserve/6564e23e496aa10ba7f0c332/0x0.jpg?format=jpg&crop=2890,1625,x0,y312,safe&height=900&width=1600&fit=bounds",2023-11-27T21:23:28Z,"Disneys Wish failed to take off at the box office last weekend, adding a dismal theatrical opening to the films already poor reviews, making it Disneys latest in a series of financial disappointments… [+7279 chars]"
,ComingSoon.net,Neil Bolt,Willy’s Wonderland 4K UHD Release Date Revealed for Nic Cage’s Animatronic Horror,"With the massive success of Blumhouse’s Five Nights at Freddy’s, it’s a great time to give the 2021 animatronic horror movie Willy’s Wonderland another shot, and to help that, it’s now getting a 4K UHD Blu-ray release. The movie will also be released in 4K St…",https://www.comingsoon.net/movies/news/1419479-willys-wonderland-4k-uhd,"https://www.comingsoon.net/wp-content/uploads/sites/3/2023/11/willys-wonderland-4k-uhd-release-date.jpg?resize=1200,630",2023-11-29T19:41:00Z,"With the massive success of Blumhouses Five Nights at Freddys, its a great time to give the 2021 animatronic horror movie Willys Wonderland another shot, and to help that, its now getting a 4K UHD Bl… [+1053 chars]"
